Q,qT,gamma_q,gamma_g
10.0,10.021583738168337,0.003417634870089128,0.004559601714144461
10.0,10.821316440959777,0.0028876973307110595,0.0039543184611841
10.0,11.684868637019342,0.002430719603802035,0.003418788452078703
10.0,12.617333187632813,0.0020391209820336924,0.0029473948427744348
10.0,13.62420936966129,0.0017054689844873691,0.0025345186943357546
10.0,14.711435307922732,0.0014226601538277236,0.0021745904994459903
10.0,15.88542299571077,0.0011840522044360077,0.0018621627396984877
10.0,17.153096109987104,0.0009835533368451504,0.0015919987168702902
10.0,18.521930844265196,0.0008156715288048001,0.0013591572506280506
10.0,19.999999999999996,0.0006755284578964064,0.0011590567979493267
15.0,0.010000000000000004,0.033649978020637385,0.03017449920079752
15.0,0.01079801029825812,0.03364994136857455,0.030174470477439982
15.0,0.011659702640128828,0.03364989863344947,0.030174436986925145
15.0,0.012590158918273841,0.03364984880568712,0.03017439793807038
15.0,0.013594866565622707,0.03364979070816476,0.030174352408388744
15.0,0.014679750917903894,0.033649722968408104,0.030174299322299532
15.0,0.015851210158739013,0.03364964398617455,0.030174237425723324
15.0,0.01711615305339175,0.03364955189565809,0.030174165256462254
15.0,0.018482039693708607,0.03364944452142426,0.030174081109666177
15.0,0.019956925494548073,0.033649319327035326,0.030173982997570115
15.0,0.021549508701169992,0.033649173355153966,0.030173868602552972
15.0,0.023269181687763634,0.033649003157712944,0.030173735222410625
15.0,0.025126086349651078,0.033648804714504515,0.030173579706552846
15.0,0.0271311739158455,0.03364857333827098,0.030173398381620267
15.0,0.029296269534713145,0.03364830356406083,0.03017318696476881
15.0,0.0316341420136378,0.03364798902024508,0.030172940462579442
15.0,0.03415857912398204,0.03364762227815864,0.030172653053213615
15.0,0.03688446891546228,0.03364719467683087,0.03017231794904229
15.0,0.039827887519494266,0.03364669611868663,0.030171927236519354
15.0,0.0430061939593365,0.033646114831421346,0.030171471689538376
15.0,0.046438132526180106,0.033645437090465476,0.03017094055189315
15.0,0.050143943324956794,0.0336446468955369,0.030170321283743393
